chave,ITEM,NUMPEDVEN,QTCOMP,STATUS,AUTORIZADO
6302692500,7614880,1129489375,1,AUTORIZADO,Autorizado
60958852650,7901768,1128806730,1,AUTORIZADO,Autorizado
6303092500,7955808,1129522519,1,AUTORIZADO,Autorizado
6303192500,7838545,1129487819,1,AUTORIZADO,Autorizado
26050186630,7910890,1128082273,1,AUTORIZADO,Autorizado
60958952650,7908064,1129012955,1,AUTORIZADO,Autorizado
60958952650,7891595,1129012955,1,AUTORIZADO,Autorizado
26050086630,7910890,1128083020,1,AUTORIZADO,Autorizado
1840354748,7923654,1129358352,1,AUTORIZADO,Autorizado
6303392500,7825880,1129475740,1,AUTORIZADO,Autorizado
6303292500,4780946,1129444646,1,AUTORIZADO,Autorizado
6303492500,7594885,1129467206,1,AUTORIZADO,Autorizado
6303592500,6627362,1129447397,1,AUTORIZADO,Autorizado
1840364748,7897092,1129359241,1,AUTORIZADO,Autorizado
6303692500,7903113,1129521431,1,AUTORIZADO,Autorizado
6303892500,7903113,1129453558,1,AUTORIZADO,Autorizado
75818135210,6175948,1128900269,1,AUTORIZADO,Autorizado
6303792500,7903113,1129508526,1,AUTORIZADO,Autorizado
6304092500,5602520,1129447384,1,AUTORIZADO,Autorizado
6303992500,7936739,1129439659,1,AUTORIZADO,Autorizado
1840374748,7922282,1129365783,1,AUTORIZADO,Autorizado
6304192500,7588457,1129481096,1,AUTORIZADO,Autorizado
75818235210,6438883,1128930786,1,AUTORIZADO,Autorizado
36217175210,7582912,1128922912,1,AUTORIZADO,Autorizado
6304392500,7855825,1129474080,1,AUTORIZADO,Autorizado
1840384748,4426226,1129365860,1,AUTORIZADO,Autorizado
6304292500,7903113,1129458025,1,AUTORIZADO,Autorizado
6304492500,6247553,1129491963,1,AUTORIZADO,Autorizado
6304592500,6721244,1129436097,1,AUTORIZADO,Autorizado
6304692500,7479540,1129494796,1,AUTORIZADO,Autorizado
1840394748,7783494,1129377249,1,AUTORIZADO,Autorizado
6304792500,7140181,1129526719,1,AUTORIZADO,Autorizado
6305092500,7669453,1129443674,1,AUTORIZADO,Autorizado
6304892500,7462993,1129502253,1,AUTORIZADO,Autorizado
6305192500,7600395,1129528209,1,AUTORIZADO,Autorizado
6304992500,7672125,1129461733,1,AUTORIZADO,Autorizado
1840404748,6437053,1129381842,16,AUTORIZADO,Autorizado
6305292500,7903113,1129518355,1,AUTORIZADO,Autorizado
60076741800,7808548,1129157654,1,AUTORIZADO,Autorizado
6305392500,7955808,1129506772,1,AUTORIZADO,Autorizado
6305592500,7903113,1129518328,1,AUTORIZADO,Autorizado
6305492500,7903113,1129452354,1,AUTORIZADO,Autorizado
1840414748,7936722,1129387319,1,AUTORIZADO,Autorizado
6305692500,7709418,1129506834,1,AUTORIZADO,Autorizado
6305792500,7783371,1129468709,1,AUTORIZADO,Autorizado
6305992500,7600616,1129456977,1,AUTORIZADO,Autorizado
6305892500,7938429,1129471631,1,AUTORIZADO,Autorizado
1932512500,5548279,1129503180,1,AUTORIZADO,Autorizado
6306092500,7903113,1129478926,1,AUTORIZADO,Autorizado
48598759630,6124106,1129443040,3,AUTORIZADO,Autorizado
6306392500,7938429,1129464511,1,AUTORIZADO,Autorizado
6306292500,7936500,1129497521,1,AUTORIZADO,Autorizado
6306492500,7940552,1129523113,1,AUTORIZADO,Autorizado
6306592500,6825201,1129485556,1,AUTORIZADO,Autorizado
6306692500,7903113,1129457017,1,AUTORIZADO,Autorizado
6306792500,7903113,1129461659,1,AUTORIZADO,Autorizado
6306992500,7903113,1129461668,1,AUTORIZADO,Autorizado
6306892500,7789656,1129462387,1,AUTORIZADO,Autorizado
6307192500,7105272,1129525377,1,AUTORIZADO,Autorizado
6307092500,7672132,1129505987,1,AUTORIZADO,Autorizado
6307492500,6175931,1129487897,1,AUTORIZADO,Autorizado
6307592500,7901805,1129511701,1,AUTORIZADO,Autorizado
6307392500,7903113,1129513621,1,AUTORIZADO,Autorizado
6307292500,6175931,1129444647,1,AUTORIZADO,Autorizado
6307792500,7903113,1129450022,1,AUTORIZADO,Autorizado
6307692500,7875823,1129516570,1,AUTORIZADO,Autorizado
6307892500,4780946,1129496041,1,AUTORIZADO,Autorizado
6307992500,6175931,1129435154,1,AUTORIZADO,Autorizado
6308092500,5781676,1129498884,1,AUTORIZADO,Autorizado
6308192500,7807589,1129465344,1,AUTORIZADO,Autorizado
6308392500,7235016,1129462526,1,AUTORIZADO,Autorizado
6308592500,5634385,1129449734,1,AUTORIZADO,Autorizado
6308292500,7614880,1129457013,1,AUTORIZADO,Autorizado
6308492500,7903113,1129522002,1,AUTORIZADO,Autorizado
6308692500,7588457,1129450578,1,AUTORIZADO,Autorizado
6308792500,7825880,1129478836,1,AUTORIZADO,Autorizado
48598859630,6549589,1129440246,2,AUTORIZADO,Autorizado
6308992500,7903113,1129527775,1,AUTORIZADO,Autorizado
6308892500,7600616,1129484590,1,AUTORIZADO,Autorizado
6309092500,7903113,1129446507,1,AUTORIZADO,Autorizado
6309192500,7001390,1129520210,1,AUTORIZADO,Autorizado
6309292500,7367588,1129515695,1,AUTORIZADO,Autorizado
6309592500,7903113,1129508375,1,AUTORIZADO,Autorizado
6309492500,7383564,1129480369,1,AUTORIZADO,Autorizado
6309392500,7083716,1129447502,1,AUTORIZADO,Autorizado
48598959630,6478889,1129416857,5,AUTORIZADO,Autorizado
6309692500,6438746,1129450582,1,AUTORIZADO,Autorizado
6309892500,7614880,1129447561,1,AUTORIZADO,Autorizado
6309792500,7903113,1129477812,1,AUTORIZADO,Autorizado
6309992500,6607722,1129503366,1,AUTORIZADO,Autorizado
6310192500,7903113,1129528226,1,AUTORIZADO,Autorizado
6310092500,7462993,1129452245,1,AUTORIZADO,Autorizado
6310292500,7614880,1129440906,1,AUTORIZADO,Autorizado
6310392500,7938429,1129476554,1,AUTORIZADO,Autorizado
6310492500,7936548,1129435040,1,AUTORIZADO,Autorizado
48599059630,7881954,1129423624,2,AUTORIZADO,Autorizado
27344519720,7910890,1129006857,1,AUTORIZADO,Autorizado
6310592500,7383564,1129504295,1,AUTORIZADO,Autorizado
6310692500,7903113,1129494117,1,AUTORIZADO,Autorizado
6310792500,7903113,1129511024,1,AUTORIZADO,Autorizado
27344619720,7892783,1129218944,1,AUTORIZADO,Autorizado
6310892500,7903113,1129475645,1,AUTORIZADO,Autorizado
27344619720,7689987,1129218944,1,AUTORIZADO,Autorizado
27344619720,7582912,1129218944,1,AUTORIZADO,Autorizado
6310992500,7001390,1129443644,1,AUTORIZADO,Autorizado
6311192500,7903113,1129471597,1,AUTORIZADO,Autorizado
6311092500,7642265,1129503184,1,AUTORIZADO,Autorizado
6311292500,6100377,1129481778,1,AUTORIZADO,Autorizado
6311392500,7689987,1129452950,1,AUTORIZADO,Autorizado
33473712640,5852710,1129435047,2,AUTORIZADO,Autorizado
48599159630,7585395,1129409837,5,AUTORIZADO,Autorizado
48599159630,7802645,1129409837,10,AUTORIZADO,Autorizado
27344719720,7802706,1128915915,1,AUTORIZADO,Autorizado
27344819720,7548895,1129091397,4,AUTORIZADO,Autorizado
27344919720,7848735,1127513047,1,AUTORIZADO,Autorizado
27345019720,6919566,1128877808,4,AUTORIZADO,Autorizado
27345119720,7361746,1128948270,1,AUTORIZADO,Autorizado
27345219720,7755705,1128995775,1,AUTORIZADO,Autorizado
27345219720,7972348,1128995775,1,AUTORIZADO,Autorizado
27345319720,5785636,1129021086,1,AUTORIZADO,Autorizado
27345419720,7922503,1129057387,1,AUTORIZADO,Autorizado
27345519720,7549977,1129065055,1,AUTORIZADO,Autorizado
27345619720,5785537,1129087160,1,AUTORIZADO,Autorizado
27345719720,7457463,1129091718,1,AUTORIZADO,Autorizado
27345819720,7910890,1129114369,1,AUTORIZADO,Autorizado
48599259630,7636387,1129463958,2,AUTORIZADO,Autorizado
27345919720,7912467,1129192402,1,AUTORIZADO,Autorizado
75818635210,7956638,1129164943,1,AUTORIZADO,Autorizado
48599459630,7886058,1129404700,3,AUTORIZADO,Autorizado
60959152650,6016067,1128267183,1,AUTORIZADO,Autorizado
48599759630,7636387,1129402532,1,AUTORIZADO,Autorizado
60959252650,7936722,1128281192,1,AUTORIZADO,Autorizado
48599859630,7585371,1129391283,5,AUTORIZADO,Autorizado
5301006950,7792762,1128811676,1,AUTORIZADO,Autorizado
60959352650,7826344,1128350686,1,AUTORIZADO,Autorizado
5301016950,6944971,1128913890,1,AUTORIZADO,Autorizado
60959452650,6647193,1128371812,1,AUTORIZADO,Autorizado
48599959630,7636387,1129402506,1,AUTORIZADO,Autorizado
60959552650,6139278,1128393588,1,AUTORIZADO,Autorizado
60959752650,6016067,1128481501,3,AUTORIZADO,Autorizado
60959652650,6253370,1128420530,1,AUTORIZADO,Autorizado
60959852650,6319366,1128519105,1,AUTORIZADO,Autorizado
67990520505,5604197,1129456386,1,AUTORIZADO,Autorizado
60960452650,7809286,1128867156,1,AUTORIZADO,Autorizado
67990620505,7498114,1129443617,1,AUTORIZADO,Autorizado
60960552650,7360381,1128871455,1,AUTORIZADO,Autorizado
60960652650,7360381,1128873098,1,AUTORIZADO,Autorizado
60960852650,7769917,1128991546,1,AUTORIZADO,Autorizado
60960852650,7936838,1128991546,1,AUTORIZADO,Autorizado
36218575210,5592470,1129274825,1,AUTORIZADO,Autorizado
60960952650,5863419,1129115397,1,AUTORIZADO,Autorizado
60961052650,7967610,1129128609,1,AUTORIZADO,Autorizado
60961252650,7894749,1129133815,1,AUTORIZADO,Autorizado
60961152650,7809286,1129131690,1,AUTORIZADO,Autorizado
75819235210,7923197,1129359803,1,AUTORIZADO,Autorizado
5301056950,7820793,1128896525,1,AUTORIZADO,Autorizado
5301086950,7820793,1128960767,1,AUTORIZADO,Autorizado
1840434748,7864285,1129236562,1,AUTORIZADO,Autorizado
1840444748,7907241,1129282463,1,AUTORIZADO,Autorizado
1840454748,6219437,1129311289,1,AUTORIZADO,Autorizado
1840464748,7906008,1129319969,1,AUTORIZADO,Autorizado
1840474748,1740851,1129327361,1,AUTORIZADO,Autorizado
1840484748,6245887,1129351364,1,AUTORIZADO,Autorizado
1840494748,7360398,1129360958,1,AUTORIZADO,Autorizado
1840504748,7560361,1129365871,1,AUTORIZADO,Autorizado
1840514748,7763168,1129370776,1,AUTORIZADO,Autorizado
5301196950,7888694,1128902722,1,AUTORIZADO,Autorizado
1840524748,1746617,1129371876,1,AUTORIZADO,Autorizado
5301216950,7555862,1129335204,1,AUTORIZADO,Autorizado
5301236950,7435485,1129372798,1,AUTORIZADO,Autorizado
1840544748,7936722,1129382069,1,AUTORIZADO,Autorizado
48600359630,6974848,1129414435,2,AUTORIZADO,Autorizado
5301246950,7413742,1128926484,1,AUTORIZADO,Autorizado
48600459630,7967641,1129457644,1,AUTORIZADO,Autorizado
27346319720,7956171,1129163389,1,AUTORIZADO,Autorizado
27346319720,7956621,1129163389,1,AUTORIZADO,Autorizado
27346419720,7741302,1129165820,1,AUTORIZADO,Autorizado
33474112640,7857034,1129418631,1,AUTORIZADO,Autorizado
33474112640,7856211,1129418631,1,AUTORIZADO,Autorizado
27346519720,7922503,1129180578,1,AUTORIZADO,Autorizado
5301336950,5910199,1129070510,1,AUTORIZADO,Autorizado
5301356950,5548279,1129109716,1,AUTORIZADO,Autorizado
5301386950,7936722,1129435742,1,AUTORIZADO,Autorizado
5301406950,7945304,1129440291,1,AUTORIZADO,Autorizado
5301446950,7845802,1129480648,1,AUTORIZADO,Autorizado
60963352650,7936760,1129351258,1,AUTORIZADO,Autorizado
60963352650,6202729,1129351258,1,AUTORIZADO,Autorizado
48600659630,6310998,1129433938,2,AUTORIZADO,Autorizado
60963452650,7004902,1129359446,1,AUTORIZADO,Autorizado
60963552650,7582912,1129364932,1,AUTORIZADO,Autorizado
6312192500,6710866,1129514239,1,AUTORIZADO,Autorizado
6312292500,6710866,1129515652,1,AUTORIZADO,Autorizado
6312392500,6710866,1129516577,1,AUTORIZADO,Autorizado
6312492500,6710866,1129514948,1,AUTORIZADO,Autorizado
6312592500,6710866,1129518784,1,AUTORIZADO,Autorizado
60963652650,7383564,1129365726,1,AUTORIZADO,Autorizado
6312692500,6710866,1129518220,1,AUTORIZADO,Autorizado
60963752650,4780946,1129366075,1,AUTORIZADO,Autorizado
6312992500,7848735,1128953229,1,AUTORIZADO,Autorizado
6312792500,6710866,1129515385,1,AUTORIZADO,Autorizado
6312892500,6710866,1129516056,1,AUTORIZADO,Autorizado
48600859630,7005220,1129381947,1,AUTORIZADO,Autorizado
6313192500,6710866,1129514441,1,AUTORIZADO,Autorizado
6313092500,6710866,1129515485,1,AUTORIZADO,Autorizado
60963852650,5347070,1129371626,1,AUTORIZADO,Autorizado
60963952650,6437053,1129374608,2,AUTORIZADO,Autorizado
60963952650,7669453,1129374608,1,AUTORIZADO,Autorizado
60963952650,7894831,1129374608,1,AUTORIZADO,Autorizado
60963952650,6139278,1129374608,1,AUTORIZADO,Autorizado
6313592500,7865725,1129050904,1,AUTORIZADO,Autorizado
60963952650,6175948,1129374608,1,AUTORIZADO,Autorizado
6313492500,6710866,1129518186,1,AUTORIZADO,Autorizado
60963952650,7811906,1129374608,1,AUTORIZADO,Autorizado
60963952650,7894824,1129374608,1,AUTORIZADO,Autorizado
6313392500,6710866,1129516491,1,AUTORIZADO,Autorizado
60963952650,1938456,1129374608,1,AUTORIZADO,Autorizado
60963952650,7642197,1129374608,1,AUTORIZADO,Autorizado
60963952650,7936760,1129374608,1,AUTORIZADO,Autorizado
60963952650,7773976,1129374608,1,AUTORIZADO,Autorizado
6313692500,7005244,1129066686,1,AUTORIZADO,Autorizado
6313892500,6710866,1129514823,1,AUTORIZADO,Autorizado
6313792500,6710866,1129522569,1,AUTORIZADO,Autorizado
6314192500,7005244,1129068724,1,AUTORIZADO,Autorizado
6314092500,6710866,1129516658,1,AUTORIZADO,Autorizado
6313992500,6710866,1129515434,1,AUTORIZADO,Autorizado
6314292500,6710866,1129518354,1,AUTORIZADO,Autorizado
33474212640,7809255,1129447373,1,AUTORIZADO,Autorizado
6314492500,6710866,1129513680,1,AUTORIZADO,Autorizado
6314392500,6710866,1129515007,1,AUTORIZADO,Autorizado
6314592500,6710866,1129515602,1,AUTORIZADO,Autorizado
6314692500,6710866,1129519339,1,AUTORIZADO,Autorizado
6314992500,6710866,1129517723,1,AUTORIZADO,Autorizado
6314892500,6710866,1129516788,1,AUTORIZADO,Autorizado
6314792500,6710866,1129515702,1,AUTORIZADO,Autorizado
6315092500,6710866,1129519679,1,AUTORIZADO,Autorizado
6315192500,6710866,1129515991,1,AUTORIZADO,Autorizado
6315292500,6710866,1129515557,1,AUTORIZADO,Autorizado
6315492500,6710866,1129524530,1,AUTORIZADO,Autorizado
6315392500,6710866,1129516032,1,AUTORIZADO,Autorizado
6315592500,6710866,1129514514,1,AUTORIZADO,Autorizado
6315692500,6710866,1129518406,1,AUTORIZADO,Autorizado
6315792500,6710866,1129522471,1,AUTORIZADO,Autorizado
48601159630,3590096,1129422715,2,AUTORIZADO,Autorizado
6315992500,6710866,1129520765,1,AUTORIZADO,Autorizado
6315892500,6710866,1129516681,1,AUTORIZADO,Autorizado
6316092500,6710866,1129521076,1,AUTORIZADO,Autorizado
6316292500,6710866,1129515443,1,AUTORIZADO,Autorizado
6316192500,6710866,1129517319,1,AUTORIZADO,Autorizado
6316492500,6710866,1129513697,1,AUTORIZADO,Autorizado
6316392500,6710866,1129515649,1,AUTORIZADO,Autorizado
6316592500,6710866,1129516943,1,AUTORIZADO,Autorizado
6316692500,6710866,1129517885,1,AUTORIZADO,Autorizado
6316892500,6710866,1129514435,1,AUTORIZADO,Autorizado
6316792500,6710866,1129521477,1,AUTORIZADO,Autorizado
6316992500,6710866,1129519355,1,AUTORIZADO,Autorizado
6317092500,6710866,1129517325,1,AUTORIZADO,Autorizado
75819435210,7894749,1129231438,1,AUTORIZADO,Autorizado
6317192500,6710866,1129522163,1,AUTORIZADO,Autorizado
6317292500,6710866,1129518274,1,AUTORIZADO,Autorizado
6317392500,6710866,1129516501,1,AUTORIZADO,Autorizado
6317492500,6710866,1129518405,1,AUTORIZADO,Autorizado
75819535210,7923654,1129318146,1,AUTORIZADO,Autorizado
6317592500,6710866,1129517888,1,AUTORIZADO,Autorizado
6317692500,6710866,1129518193,1,AUTORIZADO,Autorizado
6317792500,6710866,1129516155,1,AUTORIZADO,Autorizado
6317892500,6710866,1129519922,1,AUTORIZADO,Autorizado
6318092500,6710866,1129519692,1,AUTORIZADO,Autorizado
6318192500,6710866,1129516741,1,AUTORIZADO,Autorizado
6318292500,6710866,1129517606,1,AUTORIZADO,Autorizado
6317992500,6710866,1129520360,1,AUTORIZADO,Autorizado
6318492500,6710866,1129517626,1,AUTORIZADO,Autorizado
6318392500,6710866,1129514939,1,AUTORIZADO,Autorizado
6318692500,6710866,1129518537,1,AUTORIZADO,Autorizado
6318592500,6710866,1129518450,1,AUTORIZADO,Autorizado
6318792500,6710866,1129514910,1,AUTORIZADO,Autorizado
6318992500,6710866,1129519734,1,AUTORIZADO,Autorizado
6318892500,6710866,1129513649,1,AUTORIZADO,Autorizado
6319092500,6710866,1129519271,1,AUTORIZADO,Autorizado
6319192500,6710866,1129519068,1,AUTORIZADO,Autorizado
6319292500,6710866,1129516777,1,AUTORIZADO,Autorizado
6319692500,6641382,1129459469,1,AUTORIZADO,Autorizado
6319492500,6710866,1129519200,1,AUTORIZADO,Autorizado
6319592500,6710866,1129515508,1,AUTORIZADO,Autorizado
6319392500,6710866,1129514799,1,AUTORIZADO,Autorizado
6319892500,6710866,1129516516,1,AUTORIZADO,Autorizado
6319792500,6710866,1129515678,1,AUTORIZADO,Autorizado
6319992500,6710866,1129516413,1,AUTORIZADO,Autorizado
48601359630,7936722,1129415693,2,AUTORIZADO,Autorizado
27346619720,7963896,1129260188,1,AUTORIZADO,Autorizado
27346619720,7978630,1129260188,1,AUTORIZADO,Autorizado
48601459630,3590096,1129475690,1,AUTORIZADO,Autorizado
27346719720,7952647,1129189263,1,AUTORIZADO,Autorizado
27346819720,7894749,1129196457,3,AUTORIZADO,Autorizado
67990820505,7997037,1129457015,1,AUTORIZADO,Autorizado
27346919720,7894749,1129201825,3,AUTORIZADO,Autorizado
27347019720,7917479,1129213598,1,AUTORIZADO,Autorizado
7982697620,7566592,1129372602,1,AUTORIZADO,Autorizado
27347119720,7755743,1129219317,1,AUTORIZADO,Autorizado
27347219720,7436031,1129219330,4,AUTORIZADO,Autorizado
27347319720,6420246,1129223689,1,AUTORIZADO,Autorizado
27347419720,7755743,1129255103,1,AUTORIZADO,Autorizado
27347519720,7477379,1129260014,1,AUTORIZADO,Autorizado
27347619720,7972379,1129261382,1,AUTORIZADO,Autorizado
27347619720,7972331,1129261382,1,AUTORIZADO,Autorizado
5808752720,7956218,1127808782,1,AUTORIZADO,Autorizado
5808742720,7443602,1128947996,1,AUTORIZADO,Autorizado
27347719720,7917455,1129264926,1,AUTORIZADO,Autorizado
27347819720,7917448,1129265561,1,AUTORIZADO,Autorizado
27347919720,7928284,1129266506,1,AUTORIZADO,Autorizado
6320092500,7868979,1129429305,2,AUTORIZADO,Autorizado
1840554748,7904509,1129079312,1,AUTORIZADO,Autorizado
1840574748,7822759,1129106554,1,AUTORIZADO,Autorizado
1840604748,7905155,1129140907,1,AUTORIZADO,Autorizado
1840614748,6834104,1129165797,1,AUTORIZADO,Autorizado
1840624748,7770692,1129167090,1,AUTORIZADO,Autorizado
1840664748,7933851,1129263326,1,AUTORIZADO,Autorizado
75819835210,7922442,1129208308,1,AUTORIZADO,Autorizado
48601859630,7883705,1129421715,1,AUTORIZADO,Autorizado
48601859630,7289156,1129421715,1,AUTORIZADO,Autorizado
75820235210,7980336,1129378310,1,AUTORIZADO,Autorizado
48602159630,3645734,1129392467,2,AUTORIZADO,Autorizado
33474612640,7360374,1129485377,2,AUTORIZADO,Autorizado
60964052650,7968921,1128396523,1,AUTORIZADO,Autorizado
60964152650,7847585,1128568397,1,AUTORIZADO,Autorizado
60964252650,7642104,1128652952,1,AUTORIZADO,Autorizado
60964352650,7936760,1128682020,1,AUTORIZADO,Autorizado
60964352650,7936784,1128682020,1,AUTORIZADO,Autorizado
27603152910,1934168,1129360016,2,AUTORIZADO,Autorizado
60964452650,7808579,1128708311,1,AUTORIZADO,Autorizado
60964552650,7908651,1128987470,2,AUTORIZADO,Autorizado
60964652650,7560286,1129052054,1,AUTORIZADO,Autorizado
48602259630,7871078,1129410555,4,AUTORIZADO,Autorizado
60964752650,7641992,1128778538,1,AUTORIZADO,Autorizado
60964852650,7820724,1129023117,1,AUTORIZADO,Autorizado
48602359630,6532888,1129450591,1,AUTORIZADO,Autorizado
48602459630,6532888,1129456565,1,AUTORIZADO,Autorizado
6322192500,7477980,1129207534,1,AUTORIZADO,Autorizado
27348119720,7762871,1125198512,1,AUTORIZADO,Autorizado
27348119720,7762918,1125198512,1,AUTORIZADO,Autorizado
27348219720,7771842,1129038413,1,AUTORIZADO,Autorizado
27348319720,7456695,1127013355,1,AUTORIZADO,Autorizado
27348419720,5785612,1127649445,1,AUTORIZADO,Autorizado
27348519720,7848735,1127664265,1,AUTORIZADO,Autorizado
27348619720,7757099,1127970351,1,AUTORIZADO,Autorizado
60965052650,7600036,1129382176,1,AUTORIZADO,Autorizado
67991020505,7973420,1129090573,1,AUTORIZADO,Autorizado
27348719720,7725180,1128857532,1,AUTORIZADO,Autorizado
67991120505,7725319,1129094824,1,AUTORIZADO,Autorizado
27348919720,7908729,1128860204,2,AUTORIZADO,Autorizado
67991220505,7973420,1129116625,1,AUTORIZADO,Autorizado
27349019720,6825447,1128863502,1,AUTORIZADO,Autorizado
67991320505,7802775,1129209631,1,AUTORIZADO,Autorizado
27349119720,7908729,1128872558,2,AUTORIZADO,Autorizado
27349219720,7873966,1128874405,1,AUTORIZADO,Autorizado
67991420505,7456909,1129221807,1,AUTORIZADO,Autorizado
67991520505,7820724,1129267479,1,AUTORIZADO,Autorizado
27349319720,7548895,1128877786,2,AUTORIZADO,Autorizado
67991620505,3563724,1129285050,1,AUTORIZADO,Autorizado
27349419720,7908729,1128878400,2,AUTORIZADO,Autorizado
27349519720,7641992,1128891514,1,AUTORIZADO,Autorizado
67991720505,7766381,1129295316,1,AUTORIZADO,Autorizado
48602659630,7585371,1129422647,6,AUTORIZADO,Autorizado
67991820505,7802775,1129336331,1,AUTORIZADO,Autorizado
27349619720,7908651,1128892478,2,AUTORIZADO,Autorizado
67991920505,7802737,1129350022,1,AUTORIZADO,Autorizado
27349719720,7954429,1128916989,1,AUTORIZADO,Autorizado
33474812640,7360374,1129492422,5,AUTORIZADO,Autorizado
67992020505,7802775,1129384522,1,AUTORIZADO,Autorizado
27349819720,7979316,1128920422,1,AUTORIZADO,Autorizado
27349919720,7952647,1128921087,1,AUTORIZADO,Autorizado
27350019720,6635244,1128939869,3,AUTORIZADO,Autorizado
27350119720,7771842,1128952477,1,AUTORIZADO,Autorizado
27350219720,6635244,1128957226,2,AUTORIZADO,Autorizado
27350219720,6996833,1128957226,2,AUTORIZADO,Autorizado
27350319720,7963858,1128974453,1,AUTORIZADO,Autorizado
27350419720,7912467,1128990583,1,AUTORIZADO,Autorizado
27350519720,7273247,1129007878,1,AUTORIZADO,Autorizado
27350619720,7918285,1129011049,1,AUTORIZADO,Autorizado
27350719720,7395147,1129016780,1,AUTORIZADO,Autorizado
27350819720,7674242,1129016835,1,AUTORIZADO,Autorizado
27350919720,7436031,1129021811,2,AUTORIZADO,Autorizado
27351019720,7982200,1129023183,1,AUTORIZADO,Autorizado
6468613748,7457463,1129286895,1,AUTORIZADO,Autorizado
27351119720,7912467,1129030619,1,AUTORIZADO,Autorizado
27351219720,3563731,1129033799,1,AUTORIZADO,Autorizado
1840684748,7868979,1129296285,1,AUTORIZADO,Autorizado
27351319720,6944612,1129036127,1,AUTORIZADO,Autorizado
27351419720,7908750,1129040708,2,AUTORIZADO,Autorizado
27351519720,7912467,1129040755,1,AUTORIZADO,Autorizado
27351619720,7847547,1129040816,1,AUTORIZADO,Autorizado
27351719720,7744341,1129041899,1,AUTORIZADO,Autorizado
1840724748,7885716,1129355375,1,AUTORIZADO,Autorizado
27351819720,7755743,1129042416,1,AUTORIZADO,Autorizado
27351919720,7436031,1129042702,2,AUTORIZADO,Autorizado
27352019720,7774102,1129043720,4,AUTORIZADO,Autorizado
27352119720,7912467,1129044067,1,AUTORIZADO,Autorizado
27352219720,7725180,1129044881,1,AUTORIZADO,Autorizado
27352319720,7847547,1129046851,1,AUTORIZADO,Autorizado
48602959630,7813665,1129425028,2,AUTORIZADO,Autorizado
27352419720,7908644,1129047806,2,AUTORIZADO,Autorizado
1840784748,7360398,1129367054,3,AUTORIZADO,Autorizado
27352519720,7952340,1129048823,1,AUTORIZADO,Autorizado
99825632720,5785612,1127928298,1,AUTORIZADO,Autorizado
27352619720,7908699,1129050096,2,AUTORIZADO,Autorizado
27352719720,5287796,1129050508,1,AUTORIZADO,Autorizado
27352819720,5932993,1128508872,2,AUTORIZADO,Autorizado
27352819720,7473227,1128508872,2,AUTORIZADO,Autorizado
27352919720,6658205,1129050778,12,AUTORIZADO,Autorizado
99826032720,7677304,1128882654,1,AUTORIZADO,Autorizado
27353019720,5866151,1129056881,4,AUTORIZADO,Autorizado
27353019720,7934414,1129056881,5,AUTORIZADO,Autorizado
99826232720,7457470,1128910295,1,AUTORIZADO,Autorizado
99826332720,7885747,1129022051,1,AUTORIZADO,Autorizado
99826332720,7105135,1129022051,1,AUTORIZADO,Autorizado
99826332720,7808555,1129022051,1,AUTORIZADO,Autorizado
99826532720,5039715,1129089760,1,AUTORIZADO,Autorizado
27353119720,7789588,1129059019,1,AUTORIZADO,Autorizado
1840814748,7952647,1129358843,1,AUTORIZADO,Autorizado
99826532720,7725326,1129089760,1,AUTORIZADO,Autorizado
75820535210,7863660,1129243816,1,AUTORIZADO,Autorizado
99826732720,7757105,1129112446,1,AUTORIZADO,Autorizado
27353219720,6426705,1129059078,1,AUTORIZADO,Autorizado
99827032720,6486013,1129112447,1,AUTORIZADO,Autorizado
75820735210,7743597,1129313610,1,AUTORIZADO,Autorizado
99827232720,7890239,1129112448,1,AUTORIZADO,Autorizado
27353419720,7456695,1127032325,1,AUTORIZADO,Autorizado
27353319720,7725180,1129064517,1,AUTORIZADO,Autorizado
27353519720,7548895,1129066542,2,AUTORIZADO,Autorizado
27353619720,7725289,1128853771,1,AUTORIZADO,Autorizado
75820935210,7864131,1129377489,1,AUTORIZADO,Autorizado
27353819720,5863419,1128882136,3,AUTORIZADO,Autorizado
27353819720,6016067,1128882136,3,AUTORIZADO,Autorizado
27353719720,7847585,1129069339,1,AUTORIZADO,Autorizado
27354019720,7933851,1128893710,1,AUTORIZADO,Autorizado
27353919720,7917455,1129082428,1,AUTORIZADO,Autorizado
27354119720,7776175,1129090089,1,AUTORIZADO,Autorizado
27354219720,7820809,1128897440,1,AUTORIZADO,Autorizado
27354319720,7802782,1129090206,1,AUTORIZADO,Autorizado
27354419720,7922480,1128939936,1,AUTORIZADO,Autorizado
27354619720,7700859,1129015338,1,AUTORIZADO,Autorizado
27354519720,7644542,1129101781,1,AUTORIZADO,Autorizado
27354719720,5696178,1129106521,1,AUTORIZADO,Autorizado
27354819720,7762901,1129021560,1,AUTORIZADO,Autorizado
27354819720,7762871,1129021560,1,AUTORIZADO,Autorizado
27354919720,7910890,1129110227,1,AUTORIZADO,Autorizado
27355019720,7802782,1129037104,1,AUTORIZADO,Autorizado
27355119720,7763885,1129113578,1,AUTORIZADO,Autorizado
27355219720,7565649,1129060781,1,AUTORIZADO,Autorizado
27355319720,6469481,1129113769,6,AUTORIZADO,Autorizado
27355219720,7565083,1129060781,1,AUTORIZADO,Autorizado
